area,perimeter,defect_count,finger_count,centroid_x,centroid_y,aspect_ratio,solidity,label
217868.0,2783.6610296964645,3,4,995,446,1.1578947368421053,0.8706849008496319,2
336012.0,6197.703869342804,7,8,822,461,2.0245398773006134,0.7759115769493217,2
336020.5,6652.882582068443,6,7,820,461,2.0185185185185186,0.7765148626507583,2
340579.5,5916.206393957138,7,8,816,459,2.0041152263374484,0.7932573723107166,2
341058.5,6283.603363633156,8,9,814,458,2.022680412371134,0.7874702873311761,2
335253.5,6517.970895290375,8,9,816,460,2.0082474226804123,0.7786868492138888,2
339429.5,6385.828758120537,8,9,812,458,2.022680412371134,0.7865211628564411,2
340266.0,5978.85105741024,7,8,813,458,2.0040983606557377,0.7864721592701697,2
339321.5,6424.230780243874,8,9,811,458,1.9616935483870968,0.7828027314462361,2
219770.0,2986.999122262001,2,3,987,441,1.1643564356435643,0.8578231425281524,2
343324.5,6167.461227893829,7,8,813,456,1.9173228346456692,0.7817754349212133,2
350822.0,6088.047014713287,8,9,814,454,1.886148007590133,0.7710195698780578,2
226439.5,3097.869180083275,5,6,989,440,1.1382575757575757,0.8463809881568447,2
227594.5,3089.6681691408157,4,5,988,440,1.1119544592030361,0.8644382914397272,2
349126.0,6195.125221729279,8,9,816,453,1.8768939393939394,0.765873246558379,2
228062.0,6490.958700895309,5,6,339,385,0.9736111111111111,0.5813370175322325,2
227129.0,2767.8031653165817,3,4,989,441,1.1049618320610688,0.878173354263488,2
351270.5,6377.225728273392,8,9,814,453,1.9005736137667304,0.7700345262234888,2
234919.0,3797.106768012047,3,4,997,431,0.9765886287625418,0.821724081843955,2
351465.5,6407.16685461998,8,9,810,452,1.9594594594594594,0.7709656332738875,2
223149.0,3112.5971022844315,2,3,986,441,1.1506849315068493,0.8618853028875122,2
446124.0,9050.619732737541,6,7,658,413,1.7802503477051461,0.6149825171571719,2
345548.0,5944.0470143556595,8,9,806,454,1.9623015873015872,0.7782989491608265,2
344639.5,6443.485613226891,8,9,805,454,1.974155069582505,0.7729544062995517,2
347433.0,6145.076451539993,7,8,804,453,1.9820359281437125,0.7768778914933914,2
215595.5,3585.207273364067,2,3,987,442,1.1803607214428857,0.8447818156526918,2
218492.0,3250.1118210554123,4,5,987,442,1.20523138832998,0.8392386271320227,2
223478.5,3663.432669043541,3,4,981,439,1.1624758220502902,0.8513872089147102,2
350718.0,8343.565908193588,7,8,787,452,2.003921568627451,0.7478338559230328,2
226164.0,3992.1849756240845,6,7,591,508,1.4241164241164241,0.8621831344316291,2
227563.5,6935.568873047829,5,6,325,395,1.007278020378457,0.5981893720238526,2
225350.0,6444.757692933083,5,6,324,397,0.9897209985315712,0.6169586280438976,2
127800.0,3612.753516435623,5,6,460,469,0.9050632911392406,0.7858956935621737,2
219148.0,5851.419597506523,6,7,320,395,0.9941002949852508,0.640589763039548,2
228484.0,7376.830846786499,5,6,319,388,0.9652777777777778,0.5820818334441532,2
222232.0,6626.723200678825,5,6,318,398,0.986822840409956,0.6301691882564947,2
241518.0,5444.767796397209,5,6,313,409,1.0,0.6374516503224632,3
379978.0,11172.859407305717,6,7,583,398,1.7777777777777777,0.508205316135383,3
244085.0,7559.1151168346405,6,7,320,402,1.0069444444444444,0.5845115281090453,3
250694.5,7806.245059847832,5,6,334,402,1.2743362831858407,0.5600816347503985,3
243690.0,6756.983087062836,5,6,314,401,0.9416666666666667,0.6200708136187082,3
239891.0,6558.983085632324,5,6,315,403,0.9942112879884226,0.6182208025317336,3
248478.5,7284.161799311638,5,6,318,393,1.0152777777777777,0.5698198663043353,3
248486.5,7025.451122879982,5,6,315,394,0.9361111111111111,0.5967874996847782,3
248660.0,6930.581066131592,6,7,316,393,0.9319444444444445,0.6063606170413035,3
252392.5,6965.711009263992,5,6,330,400,1.2296511627906976,0.5750903732160333,3
242071.0,7082.6643253564835,5,6,314,394,0.9263888888888889,0.6216249183072623,3
240596.5,6087.52010345459,5,6,317,408,1.0014705882352941,0.6449374621368488,3
236848.5,5764.490666270256,6,7,310,402,0.9955817378497791,0.6693405604296694,3
235196.5,5764.892686247826,5,6,311,404,0.9793510324483776,0.6451454959149778,3
243751.5,7327.735394120216,5,6,317,395,1.0611111111111111,0.5526906515927597,3
238136.0,6893.409492969513,5,6,314,407,1.067251461988304,0.5971441216776185,3
238274.5,6425.686624884605,5,6,320,407,1.203240058910162,0.5595320843685276,3
238993.0,3244.2295711040497,3,4,993,485,1.300207039337474,0.8946943817911258,3
286713.5,5549.304814219475,6,7,988,447,0.9214285714285714,0.7617275816354454,3
262770.0,3124.5626116991043,4,5,974,470,1.260038240917782,0.8781891463748839,3
458323.5,8880.651253819466,6,7,685,441,2.041467304625199,0.6595873437104239,3
447114.5,8708.994400382042,6,7,686,439,2.006269592476489,0.6338237712354555,3
446634.5,9860.38126385212,5,6,681,447,2.015748031496063,0.6279937599170988,3
359223.0,7396.678606510162,5,6,809,480,1.9086206896551725,0.6729013453418802,3
421400.5,10363.351830124855,5,6,694,451,2.0125786163522013,0.5941800318239853,3
420480.5,9627.445192813873,6,7,698,449,1.951219512195122,0.584269701953052,3
420338.0,9812.741656780243,6,7,703,452,2.057877813504823,0.600377791029427,3
423013.5,10225.493963479996,6,7,697,457,2.009419152276295,0.5973206153759257,3
416851.5,8691.597434997559,6,7,701,455,1.990668740279938,0.5863785120514171,3
253785.0,4051.0966646671295,3,4,975,484,1.1573426573426573,0.8175259840769512,3
251763.5,3776.9717713594437,3,4,975,486,1.1643356643356644,0.8095940188118016,3
251440.0,3882.3859865665436,3,4,974,486,1.1614035087719299,0.8099302134184151,3
416237.5,8974.22484946251,6,7,700,454,2.0,0.5859009350767078,3
433179.0,7557.649168968201,5,6,712,449,2.071197411003236,0.6211538075477001,3
429199.0,7631.565909266472,6,7,717,451,2.0611916264090175,0.61899267792836,3
414473.0,8719.555803894997,6,7,696,455,2.048,0.6023568292021849,3
414328.0,9463.119292974472,5,6,700,453,2.0678513731825525,0.6044079558227043,3
253831.0,3934.2093608379364,3,4,967,481,1.17825311942959,0.812948580396176,3
249709.0,4008.2093601226807,3,4,967,482,1.1720430107526882,0.8074507851100706,3
252157.0,3751.724078297615,3,4,970,479,1.1798165137614678,0.8313014294756831,3
255156.5,4345.388072609901,3,4,973,475,1.1755027422303475,0.8551222242330404,3
249782.0,4321.890598893166,3,4,974,477,1.1503623188405796,0.827653162489169,3
254623.5,4107.10380089283,3,4,975,472,1.1498194945848375,0.8493225393267422,3
265935.0,3120.444860458374,4,5,972,465,1.1492805755395683,0.8856219434828435,3
250713.5,4862.52515745163,4,5,970,473,1.150268336314848,0.82538744537082,3
255088.5,4527.530210971832,4,5,970,471,1.1453900709219857,0.8339046049889424,3
252054.0,4746.140382528305,4,5,970,472,1.1448763250883391,0.8206338689643833,3
265196.5,3304.3687419891357,4,5,971,463,1.144620811287478,0.8627474901264208,3
418048.5,9641.209690332413,6,7,702,448,2.0125786163522013,0.5969081460656108,3
248782.0,4560.341393351555,4,5,970,471,1.1293706293706294,0.8075659603199336,3
253435.5,4546.642910122871,4,5,971,468,1.130890052356021,0.8208065059398116,3
409271.5,8980.298006892204,6,7,703,446,2.0813008130081303,0.5933780028895302,3
408236.5,8929.386318683624,5,6,703,446,2.088091353996737,0.5946830012636977,3
349520.5,7578.626870274544,5,6,817,480,1.9014084507042253,0.6687141448183433,3
414534.5,9791.435087919235,6,7,699,451,2.009419152276295,0.5954265851285017,3
417571.0,9371.628958940506,6,7,697,450,2.015748031496063,0.6018698755169976,3
415345.5,9591.150818228722,5,6,700,450,2.0915032679738563,0.6055808521526894,3
247761.0,4223.003298401833,4,5,968,474,1.1496478873239437,0.8010274681219771,3
344087.5,7250.744624018669,5,6,816,481,1.9332161687170475,0.6543472121723272,3
411349.0,9709.878740429878,5,6,698,449,2.088091353996737,0.5926373615291191,3
409552.5,9147.386318325996,6,7,701,445,2.009419152276295,0.5887047855060631,3
338036.5,6385.38214302063,5,6,823,476,1.9263157894736842,0.6421135411492401,3
407845.5,9518.866546869278,5,6,695,448,2.0678513731825525,0.5900995012638411,3
414669.5,11106.915317177773,6,7,704,445,2.0745542949756888,0.6004559862494588,3
426723.5,8532.935525655746,7,8,708,439,1.9844961240310077,0.6055551337732011,3
416869.0,10287.358968138695,6,7,696,441,2.0,0.5929347474363871,3
401379.0,9753.677728772163,7,8,699,440,1.9692307692307693,0.5647808229008514,3
438395.0,9703.310198545456,6,7,695,434,1.9692307692307693,0.6136999149573562,3
434061.0,10709.525488853455,6,7,683,439,1.8906942392909896,0.5931825030287003,3
429854.0,10148.73155093193,7,8,683,440,1.9601837672281777,0.596598097038411,3
429383.5,10123.459472060204,6,7,684,437,1.8768328445747802,0.5914226644518455,3
437079.0,8257.212657809258,6,7,690,429,1.887905604719764,0.6027611676834986,3
451424.5,11222.135661363602,5,6,709,420,1.901931649331352,0.5611755704219092,3
423375.0,9880.56503212452,6,7,681,436,1.8991097922848665,0.582592607627405,3
434894.0,9282.339635014534,6,7,697,434,1.893491124260355,0.6006810759369974,3
442784.0,8932.433000564575,6,7,690,435,1.893491124260355,0.6130768139068791,3
435460.5,9275.12643134594,6,7,696,433,1.9541984732824427,0.6066835986915065,3
359042.5,6510.068434119225,5,6,824,464,1.849740932642487,0.6777321500536553,3
346611.5,7877.597432017326,5,6,810,475,1.8450946643717727,0.6508433361655783,3
425830.5,10734.346774816513,6,7,687,440,1.9692307692307693,0.5958133746184612,3
428103.0,11089.466612815857,5,6,684,438,1.8768328445747802,0.5911804123319839,3
443906.5,11698.763076663017,6,7,698,432,1.8906942392909896,0.5591089402590957,3
438035.5,8537.999454855919,5,6,697,435,1.8991097922848665,0.6061986399001376,3
431102.5,10344.003628969193,5,6,683,439,1.8851251840942562,0.5983483405333194,3
433829.5,9564.356881380081,5,6,680,441,1.8906942392909896,0.5955286226900469,3
430215.5,9849.611712932587,5,6,685,438,1.8962962962962964,0.598403757762312,3
457658.0,12193.373249530792,5,6,704,428,1.8906942392909896,0.567843485640691,3
434399.0,10754.589416384697,6,7,714,423,1.8686131386861313,0.5345942599901302,3
464444.5,10129.292951345444,6,7,715,422,1.8851251840942562,0.5645214516437802,3
426464.5,10048.381267786026,6,7,684,441,1.8906942392909896,0.5847017498639239,3
423915.5,9754.381264090538,5,6,682,440,1.893491124260355,0.5905480932917638,3
423880.0,10452.246270656586,5,6,677,442,1.8962962962962964,0.5874579637294461,3
429258.0,10188.967051029205,6,7,677,441,1.8991097922848665,0.5921914953642996,3
426312.5,9767.611713647842,5,6,680,440,1.8740849194729137,0.5895594475756237,3
424067.0,9890.623906373978,6,7,681,444,1.9844961240310077,0.6101003125550748,3
424784.5,9366.474632263184,5,6,680,445,1.9814241486068112,0.6077383596617544,3
423880.5,9295.10204577446,6,7,679,444,2.048,0.6171948883603395,3
419240.5,10283.837110757828,7,8,681,445,1.9875776397515528,0.601986420716556,3
444389.5,11828.478804945946,6,7,705,430,1.9076005961251863,0.5648542771181583,3
425737.5,11169.944755077362,6,7,684,442,1.948249619482496,0.6043819152832551,3
418251.0,8956.006593108177,6,7,678,444,1.8851251840942562,0.585185366553221,3
438613.0,11628.236164093018,7,8,701,430,1.8768328445747802,0.5398812198049051,3
425307.0,11037.074696421623,6,7,679,442,1.887905604719764,0.5876747847726614,3
416826.0,8971.74670791626,6,7,682,445,1.9875776397515528,0.6008415292827108,3
424219.5,11064.513295292854,5,6,683,444,2.0253164556962027,0.6074201509030341,3
420155.0,9810.28075993061,6,7,681,445,2.038216560509554,0.6112123361155056,3
417801.0,10910.04526245594,7,8,676,445,2.0,0.5989403168441167,3
418011.5,9121.36193549633,5,6,675,445,2.0678513731825525,0.6187139540580524,3
415382.0,9579.829968810081,5,6,688,440,2.057877813504823,0.6118127394830003,3
428102.0,10394.447281360626,7,8,698,432,1.8962962962962964,0.5542569870881123,3
417308.5,9912.121380925179,5,6,682,444,2.0611916264090175,0.6066019860613756,3
415286.5,10376.464525103569,5,6,682,444,2.028526148969889,0.6007939475962759,3
418934.5,9426.415754318237,6,7,683,444,1.9937694704049844,0.6047844631265604,3
421305.0,9229.687832593918,6,7,675,449,1.9692307692307693,0.5966330919969552,3
418860.0,10427.07469689846,6,7,678,444,2.0846905537459284,0.6167051929504263,3
233112.0,5482.909931898117,6,7,969,466,1.144620811287478,0.7459870459025627,3
230360.0,4527.4641934633255,5,6,999,452,1.001727115716753,0.8275614312401207,3
218128.0,3290.763622522354,5,6,1019,441,0.9296482412060302,0.8021535112235592,3
217956.5,3016.7808676958084,4,5,1024,444,0.8070739549839229,0.8250880616592501,3
244877.5,4809.280428528786,4,5,1040,408,0.7219796215429404,0.8082779358467399,3
251158.5,5755.471333861351,6,7,1034,408,0.7663817663817664,0.7639500187064846,3
218809.5,2982.271201133728,4,5,1013,435,0.8502340093603744,0.8066486640922371,3
243983.5,4755.398179411888,6,7,1026,407,0.8103703703703704,0.7635137778181118,3
255116.0,6179.1698179244995,6,7,1024,398,0.9791666666666666,0.6601689005163797,3
241673.0,4799.699694633484,6,7,1037,409,0.8044117647058824,0.7820019155848358,3
212548.5,6061.235833406448,5,6,263,425,0.8892086330935252,0.6243227643697321,3
240351.0,6013.169818520546,6,7,1053,412,0.7222222222222222,0.7514761356121917,3
439783.0,10797.947719931602,6,7,642,437,1.836441893830703,0.5847357850727058,3
219885.5,6851.284602999687,6,7,262,410,0.9125,0.5542642595710786,3
258591.0,7758.012526392937,5,6,1028,411,1.0083333333333333,0.6512593719384582,3
249199.5,5541.103803753853,5,6,1043,412,0.7680555555555556,0.7357669987761797,3
265169.0,6420.625661849976,6,7,1026,404,1.0013888888888889,0.6563897807075085,3
224092.0,4541.0134028196335,6,7,1014,455,1.2649122807017543,0.6929133858267716,3
233082.0,7506.036910295486,6,7,282,402,1.0916666666666666,0.5126004772324914,3
262739.0,6207.110943436623,5,6,1012,402,1.0376266280752533,0.6531872022155845,3
264138.0,5672.719028234482,7,8,1015,402,0.8527777777777777,0.7234417837765295,3
267094.0,6106.826672077179,9,10,1010,404,0.8208333333333333,0.772698342899463,3
278406.0,6533.3952132463455,8,9,998,401,0.8986111111111111,0.7184467021581323,3
506331.5,12831.944756031036,8,9,669,408,1.7777777777777777,0.5841327212800052,3
287578.5,7004.490667581558,7,8,981,403,1.0141442715700142,0.6935995224514161,3
290350.5,7664.054155945778,9,10,979,401,0.9958333333333333,0.6932344398563156,3
284095.0,5670.174871563911,8,9,985,404,0.8652777777777778,0.7488925237278686,3
289008.5,6338.240886569023,7,8,977,406,0.9986111111111111,0.6800103998531786,3
287911.0,5983.689589262009,8,9,982,408,0.8847222222222222,0.7386187408044967,3
294875.5,6926.951563000679,6,7,971,406,1.026950354609929,0.7002214346352265,3
262148.0,4535.983966112137,6,7,948,441,1.2020033388981637,0.7384242697388806,3
522462.5,12885.719359517097,9,10,666,402,1.7777777777777777,0.5947542890838533,3
291533.0,5824.4591418504715,9,10,977,406,0.8847222222222222,0.7423970215805537,3
299258.5,6238.726167440414,7,8,967,402,1.0027777777777778,0.7003311413259694,3
517259.0,10660.692885160446,8,9,669,410,1.7777777777777777,0.5946384034883313,3
299785.0,5872.6012769937515,7,8,970,401,1.0013888888888889,0.6973836336947596,3
261724.5,4096.143345832825,5,6,940,435,1.1937086092715232,0.7334300126103405,3
259765.5,4797.422563433647,6,7,942,440,1.1907131011608623,0.7268475446050704,3
269751.0,5090.777902007103,6,7,952,423,1.1729200652528549,0.7030239691843388,3
258070.5,4288.285480380058,7,8,948,443,1.0711920529801324,0.7690775229952452,3
251587.5,3691.8935639858246,5,6,950,441,1.056198347107438,0.7866755677572066,3
251953.5,3748.7463772296906,5,6,949,439,1.094214876033058,0.7588515132394332,3
259471.0,4696.41037106514,6,7,946,442,1.1851239669421487,0.7290374786813483,3
449207.5,9034.318217158318,7,8,652,435,1.9722650231124808,0.6284204415097507,3
256852.5,4121.859075665474,6,7,949,440,1.1795716639209226,0.72565505375615,3
265234.5,4642.025594830513,5,6,962,425,1.1626016260162602,0.6929380198971701,3
276909.0,5678.861162185669,6,7,969,410,1.0392441860465116,0.6752288790565147,3
248552.5,3558.3199702501297,5,6,954,439,1.051155115511551,0.7757048138155523,3
245028.0,3135.366653442383,3,4,958,440,1.0529801324503312,0.7987273977827254,3
258834.5,4681.564698934555,5,6,964,427,1.1046511627906976,0.7213903586822167,3
248865.0,3782.8468819856644,4,5,960,446,1.0317195325542572,0.8020503664361267,3
263716.5,5454.902792096138,8,9,968,428,1.1160130718954249,0.7230279734275742,3
249713.5,3852.9473873376846,6,7,958,444,1.0521008403361345,0.794288240748251,3
252560.5,3976.1433444023132,6,7,955,441,1.0978077571669478,0.7799940086103064,3
247816.0,3689.533173561096,5,6,955,438,1.206429780033841,0.7367713777746066,3
244115.5,3185.0651371479034,5,6,960,439,1.080068143100511,0.7858140755119055,3
254120.5,4131.658065438271,6,7,952,440,1.2167235494880546,0.7489375434708289,3
244790.0,3601.7341836690903,6,7,959,439,1.0976027397260273,0.7857203613562576,3
248665.0,3721.876320242882,5,6,954,437,1.2285223367697595,0.7433864569226584,3
246909.5,3470.1778351068497,5,6,954,437,1.2306368330464716,0.7417773732057129,3
247118.0,3642.0773297548294,5,6,957,438,1.2285223367697595,0.7423524640641663,3
245310.0,3375.449913263321,5,6,960,440,1.1323024054982818,0.7747736650859148,3
246465.5,3659.976825237274,5,6,959,440,1.2243150684931507,0.7234686149727597,3
269065.0,5454.518016934395,5,6,977,410,1.039301310043668,0.6783564544898744,3
257007.0,4216.586996793747,4,5,978,430,1.0376432078559739,0.7979081095681169,3
245217.5,3334.981877565384,4,5,971,448,1.0505902192242833,0.8262699371412494,3
243159.0,3085.7686737775803,4,5,982,450,1.0301507537688441,0.8283040238450075,3
264946.0,5728.057119369507,6,7,1011,429,0.8662790697674418,0.7517222203307117,3
230482.0,3493.307779431343,5,6,1014,460,0.9353233830845771,0.7992204824478516,3
223360.0,3639.106768488884,6,7,1022,461,0.8868852459016393,0.834954758954288,3
224836.5,3929.6580641269684,6,7,1020,457,0.8770226537216829,0.7985838803171085,3
241774.5,5204.760656833649,5,6,1029,417,0.8165938864628821,0.730847243466117,3
219466.0,2793.4844036102295,5,6,1013,449,0.9291338582677166,0.8011360006716713,3
228769.5,3672.1189609766006,6,7,1001,443,0.9088098918083463,0.7588693064774548,3
249188.0,5169.689590096474,6,7,1014,418,0.849493487698987,0.722431685315405,3
253671.0,5175.037787914276,6,7,1013,415,0.8434782608695652,0.7340304091739694,3
241453.5,4534.510876655579,5,6,983,438,1.1471518987341771,0.6814993049626373,3
257390.5,5012.2509915828705,5,6,1021,411,0.8492753623188406,0.7626803246992798,3
238471.0,4856.1504855155945,5,6,990,443,1.1367380560131797,0.7072041280832734,3
237074.5,4490.226605653763,5,6,988,444,1.21247892074199,0.6989647074778989,3
254596.0,5604.459140658379,7,8,1021,415,0.8370786516853933,0.7498969096457226,3
244731.0,4945.866215467453,4,5,1012,431,1.1292407108239095,0.7046664200022746,3
245987.0,7812.546575665474,4,5,292,383,0.9569444444444445,0.6025740580608338,3
261270.5,6459.093699097633,5,6,1004,415,0.9942028985507246,0.6830895973290351,3
250117.5,6193.804374694824,4,5,296,382,0.8791666666666667,0.6644577185005718,3
253626.5,5668.240886330605,5,6,293,379,0.8652777777777778,0.6766684497614166,3
249000.0,7057.95364844799,4,5,304,380,0.9194444444444444,0.6331697009226732,3
476952.0,10614.75176179409,6,7,641,418,1.7777777777777777,0.6235885313535129,3
246856.5,6431.578979372978,5,6,307,381,0.9,0.6428311951762238,3
242566.5,6363.319092988968,4,5,311,384,1.0305555555555554,0.5839481162905747,3
236946.5,6818.941457390785,4,5,314,382,0.9152777777777777,0.5762268560457292,3
246803.0,6605.929264187813,3,4,321,368,0.9708333333333333,0.5734303754087791,3
261500.0,6914.639941692352,3,4,321,381,1.011111111111111,0.5749249189828556,3
505945.0,14197.172238469124,7,8,630,359,1.7777777777777777,0.6007824082237766,3
268017.0,6447.041961431503,5,6,312,412,0.9402777777777778,0.623850285428317,3
484666.5,12766.336672067642,7,8,626,370,1.7777777777777777,0.5760269694810586,3
485118.0,13477.834146022797,7,8,624,374,1.7777777777777777,0.5796242917011419,3
503216.0,13908.14279794693,8,9,628,374,1.7777777777777777,0.5932048843540703,3
283441.5,6317.769885063171,5,6,322,405,1.0166666666666666,0.6274244389645692,3
499447.0,13018.152905225754,7,8,634,384,1.7777777777777777,0.5884185295515822,3
313989.0,6077.052067518234,4,5,312,404,1.0125,0.652784462353911,3
300559.5,6506.456174135208,4,5,297,423,0.9819444444444444,0.6545028722741705,3
307291.5,6450.79932308197,4,5,291,426,0.9944444444444445,0.6699547609963482,3
314665.0,6403.870391726494,4,5,291,421,1.0152777777777777,0.6706629581082089,3
519564.0,10785.570085048676,6,7,584,408,1.7777777777777777,0.6251871871064859,3
527475.0,10356.266481518745,8,9,582,402,1.7777777777777777,0.6328851933840866,3
549577.0,12515.157957077026,7,8,600,389,1.7777777777777777,0.6352386087738492,3
551828.0,12748.412791132927,7,8,599,386,1.7777777777777777,0.6350292095162089,3
556197.0,12702.353915929794,7,8,602,386,1.7777777777777777,0.6384288733942343,3
341722.0,5780.708922147751,4,5,315,409,1.0958333333333334,0.6829372605526699,3
337768.0,5849.56173324585,3,4,317,409,1.1027777777777779,0.6734308551468111,3
533399.5,10888.700026988983,7,8,588,400,1.7777777777777777,0.638236555768873,3
558520.0,12092.589416980743,9,10,603,387,1.7777777777777777,0.6376610721570154,3
533734.0,10733.143676638603,8,9,591,402,1.7777777777777777,0.6429286866816718,3
550935.5,12228.748795747757,8,9,602,391,1.7777777777777777,0.6386798992831109,3
539253.5,10241.337548732758,7,8,588,401,1.7777777777777777,0.6469577287702064,3
538463.0,10744.114238619804,8,9,591,403,1.7777777777777777,0.6466086139949648,3
565633.0,11871.417843461037,8,9,604,390,1.7777777777777777,0.6536483898087184,3
565394.0,12816.755938410759,8,9,603,389,1.7777777777777777,0.6542602002145403,3
571522.0,12120.991438031197,8,9,605,389,1.7777777777777777,0.6608118943874776,3
559526.5,10598.651255249977,7,8,594,398,1.7777777777777777,0.675700334150898,3
577701.0,13282.329530596733,8,9,615,384,1.7777777777777777,0.6726311101537781,3
586910.0,12230.623906373978,7,8,617,382,1.7777777777777777,0.6854011116411685,3
596012.5,11098.107102751732,7,8,617,379,1.7777777777777777,0.6980724352085829,3
567012.5,10417.45529806614,6,7,607,389,1.7777777777777777,0.6907596787977391,3
583568.5,12848.003631472588,7,8,618,376,1.7777777777777777,0.6813019453644801,3
572614.0,9713.531417369843,6,7,610,385,1.7777777777777777,0.6994117560839762,3
563685.5,11277.989348769188,6,7,610,386,1.7777777777777777,0.6886340091575897,3
357383.5,6598.7160621881485,5,6,357,389,1.0625,0.7346510657454668,3
584456.5,12462.488911986351,7,8,619,379,1.7777777777777777,0.6806191358463188,3
372707.0,5873.738361120224,6,7,357,391,1.0777777777777777,0.7584811126080108,3
579331.0,11195.628961443901,6,7,598,389,1.7777777777777777,0.7022168404236105,3
591457.5,10211.112155556679,9,10,598,388,1.7777777777777777,0.717891032939183,3
612895.5,11752.09699523449,9,10,608,382,1.7777777777777777,0.7086975952785524,3
608938.0,13048.236165046692,8,9,606,383,1.7777777777777777,0.7051901022456049,3
595845.5,10860.04822230339,7,8,595,392,1.7777777777777777,0.7133251606894232,3
617148.0,11241.202552318573,8,9,606,381,1.7777777777777777,0.712931815241299,3
377665.5,6682.1962921619415,6,7,356,401,1.0805555555555555,0.7571086912069539,3
376795.5,6971.3678637743,7,8,355,402,1.0625,0.7699328241935072,3
377156.0,6575.610505223274,6,7,352,398,1.0652777777777778,0.7696833461050643,3
375626.0,6420.757692456245,6,7,355,403,1.1,0.7596791204835237,3
370994.5,7167.392249464989,6,7,353,404,1.0819444444444444,0.7510314182760436,3
344740.5,5789.402352929115,7,8,346,432,1.2539936102236422,0.818142983770776,3
372352.0,6437.669380068779,6,7,353,407,1.086111111111111,0.7550695954057298,3
382714.0,6918.321182489395,5,6,350,401,1.1777777777777778,0.7456205890518379,3
377801.5,7203.19123852253,5,6,350,407,1.0708333333333333,0.7607632571734072,3
379152.0,6863.492751479149,5,6,345,408,1.0833333333333333,0.762648043254377,3
376773.5,7584.044049024582,5,6,348,412,1.086111111111111,0.7568331696225009,3
351695.5,6176.456177949905,7,8,339,439,1.2697899838449112,0.8310885934762137,3
380909.5,7788.102924585342,5,6,344,411,1.0930555555555554,0.7673415571870754,3
392291.0,6949.267357707024,5,6,345,410,1.1,0.7798676997549812,3
383595.0,7027.041962981224,5,6,341,417,1.0805555555555555,0.7757276586106691,3
380687.0,7925.884670615196,5,6,341,416,1.0819444444444444,0.7692822212342885,3
380816.0,7417.125222563744,4,5,338,418,1.0888888888888888,0.7630795619289793,3
382388.5,8656.896862387657,4,5,337,415,1.0791666666666666,0.7662006007161306,3
387190.5,7948.019664525986,6,7,340,414,1.1430555555555555,0.762446426092376,3
392559.5,7080.397300839424,4,5,340,415,1.1,0.784415379404674,3
555307.5,12359.895985603333,7,8,558,403,1.7777777777777777,0.6809528305820087,3
394259.0,6518.164765119553,5,6,349,408,1.0930555555555554,0.7870957180375062,3
374781.0,6804.532296299934,5,6,370,394,1.0541666666666667,0.7824866925629722,3
409205.5,9009.347651600838,7,8,785,428,1.5741279069767442,0.7109983467599361,3
420187.0,6427.017576575279,8,9,811,442,1.6150081566068515,0.8096899882069108,3
433254.5,6916.799322247505,5,6,826,427,1.373913043478261,0.7808891860813018,3
564063.0,12109.133573055267,6,7,689,387,1.7777777777777777,0.6957998244658575,3
510099.0,9199.364898562431,6,7,698,421,2.0678513731825525,0.7181918593968781,3
434855.0,7751.884668588638,7,8,825,438,1.4691176470588236,0.772515910695807,3
420710.5,5947.059207081795,8,9,816,452,1.6330578512396694,0.8223619396858409,3
420183.5,6132.657185912132,8,9,815,455,1.6172638436482085,0.8234048598863414,3
425158.5,6423.912019252777,9,10,814,456,1.6491803278688524,0.8265704573313283,3
424945.0,6139.787130355835,8,9,812,460,1.6766169154228856,0.8301717603482094,3
426066.0,6539.468366146088,7,8,809,461,1.7116968698517299,0.8190670810068351,3
425758.0,5684.615554571152,7,8,809,462,1.6726677577741407,0.8245179831594277,3
442879.0,7082.830846190453,7,8,813,450,1.5168869309838473,0.7618604451134287,3
451084.0,7597.482649683952,7,8,810,448,1.5355029585798816,0.7752129290374027,3
509218.0,8628.477597117424,7,8,703,440,2.071197411003236,0.709608147663511,3
511251.0,8741.188272476196,8,9,703,439,2.064516129032258,0.7112745667494225,3
437739.5,6412.799322962761,8,9,806,458,1.7062706270627064,0.8231853288024928,3
431213.5,5952.029769539833,8,9,805,462,1.6883116883116882,0.7949068198178518,3
435596.0,6987.090734243393,7,8,811,455,1.5245170876671619,0.7554941195446875,3
425842.0,5237.9637533426285,8,9,808,464,1.716887417218543,0.8003999725582738,3
424192.5,5593.745497465134,8,9,809,464,1.6886326194398682,0.8018375295708808,3
436962.5,6813.451122045517,7,8,818,461,1.5383458646616541,0.7607809032828685,3
430112.5,6159.5688734054565,8,9,813,467,1.6655896607431342,0.7969872496863841,3
432498.5,6224.39729988575,9,10,817,466,1.6787479406919275,0.80884609522349,3
433444.0,5930.414543747902,8,9,818,466,1.6661211129296236,0.8097579566429282,3
431606.0,6187.15971159935,8,9,817,466,1.6580226904376012,0.8088507582401931,3
426898.5,6741.024716973305,9,10,815,468,1.684297520661157,0.8013276670189342,3
425644.0,6313.953648924828,8,9,813,462,1.6902800658978583,0.8107257683575357,3
422914.0,5486.934314489365,8,9,812,463,1.7301324503311257,0.8086595797365681,3
421101.0,5857.586118817329,7,8,810,465,1.6765676567656767,0.8183447942142713,3
419661.0,5205.395211458206,7,8,812,466,1.6434359805510534,0.8090872196874979,3
